,year,site,nest,ring,mate_ring,chick1,chick2,chick3,field_sex_focal,mol_sex_focal,captured_focalyear_focal,field_sex_mate,mol_sex_mate,captured_focalyear_mate,comments_field,comments_stdfile,code,nest.id,year.cr,year.mr,first.res,last.res,first.cap.r,last.cap.r,fate,northing,easting,no_chicks,clutch_size,laying_date.r,found_date.r,end_date.r,times.adult.not.seen,total.brood.res,first.bf.adult.r,last.bf.adult.r,adult.not.seen.bf.r,last.bf.adult.before.desertion.r,datenot.seen.after.desertion.r,first.bf.r,last.bf.r,chicks.alive.last.r,chicks.not.seen.bf.r,chick1.capdate,chick1.bill,chick1.tarsus,chick1.weight,chick2.capdate,chick2.bill,chick2.tarsus,chick2.weight,chick3.capdate,chick3.bill,chick3.tarsus,chick3.weight,largest.chick.tarsus,largest.chick.capture,largest.chick.age,largest.chick.capdate,estimated.ld,estimated.hd,layingdate,check.estld,first.d.seen,last.d.seen
924,2013,S,8,CA3071,NA,NA,NA,NA,F,F,no,M,NA,no,NA,NA,MX.WX|LX.WX,2013-S-8,2010,2010,13/09/2013,19/11/2013,NA,NA,Eggs crushed,76214,60739,0,3,13/09/2013,15/09/2013,19/09/2013,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13/09/2013,NA,13/09/2013,19/11/2013
925,2013,S,9,CA3083,NA,NA,NA,NA,F,F,no,M,NA,no,NA,NA,MX.WX|OX.YX,2013-S-9,2010,2010,17/09/2013,14/11/2013,NA,NA,DISAPPEARED,75878,61168,0,1,NA,17/09/2013,22/09/2013,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17/09/2013,14/11/2013
926,2014,C,-302,CA4214,CA4215,CA4211,CA4212,CA4213,F,NA,yes,M,NA,yes,NA,NA,OX.MX|RX.OX,2014-C--302,2014,2014,20/11/2014,20/11/2014,14/11/2014,14/11/2014,NA,NA,NA,NA,NA,NA,NA,NA,0,3,11/11/2014,20/11/2014,NA,NA,NA,11/11/2014,20/11/2014,20/11/2014,NA,11/11/2014,8.4,21.7,7.77,11/11/2014,8.9,19.7,6.71,11/11/2014,10.1,21.5,7.97,21.7,11/11/2014,5.644444444,11/11/2014,11/10/2014,05/11/2014,11/10/2014,NA,11/11/2014,20/11/2014
927,2014,C,301,CA4204,CA4205,NA,NA,NA,F,NA,yes,M,NA,yes,NA,NA,MX.GX|YX.OX,2014-C-301,2014,2014,20/11/2014,20/11/2014,22/10/2014,22/10/2014,Unknown,84352,61951,NA,1,11/10/2014,22/10/2014,22/10/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/10/2014,NA,22/10/2014,20/11/2014
928,2014,C,302,CA3412,NA,NA,NA,NA,F,F,yes,M,NA,no,NA,NA,MX.YX|BX.RX,2014-C-302,2010,2010,14/11/2014,14/11/2014,22/10/2014,22/10/2014,Disappeared,84315,61972,NA,2,11/10/2014,22/10/2014,22/10/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/10/2014,NA,22/10/2014,14/11/2014
929,2014,M,-1,CA1673,CA3650,CA2791,CA2790,CA2788,F,F,yes,M,M,yes,NA,NA,MX.LX|LX.GX,2014-M--1,2014,2009,NA,NA,21/04/2014,21/04/2014,NA,NA,NA,NA,NA,NA,NA,NA,0,2,21/04/2014,23/04/2014,NA,NA,NA,21/04/2014,23/04/2014,23/04/2014,NA,21/04/2014,4.9,17.9,6.03,21/04/2014,6.2,18.4,6.05,21/04/2014,6.1,18.1,6.41,18.4,21/04/2014,-1.688888889,21/04/2014,27/03/2014,21/04/2014,27/03/2014,NA,21/04/2014,23/04/2014
930,2014,R,-201,CA3494,CA3466,CA4027,CA4028,CA4195,F,NA,no,M,M,no,NA,NA,MX.YX|WX.RX,2014-R--201,2010,2010,14/11/2014,14/11/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,14/11/2014,14/11/2014,NA,NA,NA,14/11/2014,14/11/2014,14/11/2014,NA,14/11/2014,7.1,19.4,5.53,14/11/2014,7,19.6,5.19,14/11/2014,6.5,18.4,5.11,19.6,14/11/2014,0.977777778,14/11/2014,19/10/2014,13/11/2014,19/10/2014,NA,14/11/2014,14/11/2014
931,2014,R,101,CA4200,CA2619,CA4197,CA4198,CA4199,F,NA,yes,M,NA,yes,NA,NA,MX.LX|WX.BX,2014-R-101,2014,2014,15/09/2014,09/10/2014,03/10/2014,03/10/2014,HATCH,78211,60417,3,3,20/09/2014,01/10/2014,05/10/2014,1,9,04/10/2014,16/11/2014,NA,NA,NA,04/10/2014,16/11/2014,16/11/2014,NA,05/10/2014,6.6,19,6.9,05/10/2014,7,20,6.45,04/10/2014,6.8,20.6,7.11,20.6,04/10/2014,3.2,04/10/2014,05/09/2014,30/09/2014,20/09/2014,-14.2,15/09/2014,16/11/2014
932,2014,R,106,CA3664,CA4136,CA4152,CA4154,CA4161,F,NA,no,M,NA,yes,NA,NA,OX.MX|WX.GX,2014-R-106,2012,2012,NA,NA,NA,NA,HATCH,75916,61476,3,3,13/10/2014,21/10/2014,03/11/2014,0,6,02/11/2014,19/11/2014,NA,NA,NA,02/11/2014,19/11/2014,19/11/2014,NA,02/11/2014,7.3,19.8,7.41,03/11/2014,7,9.5,6.61,03/11/2014,6.5,8.8,7.12,19.8,02/11/2014,1.422222222,02/11/2014,06/10/2014,31/10/2014,13/10/2014,-6.422222222,02/11/2014,19/11/2014
933,2014,R,2,CA3911,CA3012,CA4119,NA,NA,F,NA,yes,M,M,no,NA,NA,GX.MX|YX.BX,2014-R-2,2013,2013,16/09/2014,20/10/2014,10/10/2014,10/10/2014,HATCH,76592,61516,1,2,17/09/2014,25/09/2014,14/10/2014,NA,1,NA,NA,NA,NA,NA,14/10/2014,18/11/2014,14/10/2014,18/11/2014,14/10/2014,6.1,19.8,6.98,NA,NA,NA,NA,NA,NA,NA,NA,19.8,14/10/2014,1.422222222,14/10/2014,17/09/2014,12/10/2014,17/09/2014,0.577777778,16/09/2014,20/10/2014
934,2014,R,202,CA1121,CA4137,CA4148,CA4149,NA,F,M,no,M,NA,yes,"CA4137 ringed in 2014; according to plumage coloration and incubation behaviour it was sexed as male. CA1121 was sexed molecularly as male, but also as female based on plumage coloration and incubating behaviour in 2014 and 2012. ",NA,MX.LX|GX.RX,2014-R-202,2012,2007,22/09/2014,22/09/2014,NA,NA,HATCH,75863,61951,2,3,11/10/2014,21/10/2014,02/11/2014,0,4,02/11/2014,20/11/2014,NA,NA,NA,02/11/2014,20/11/2014,04/11/2014,07/11/2014,02/11/2014,6.8,20,5.84,02/11/2014,5.9,19.4,5.6,NA,NA,NA,NA,20,02/11/2014,1.866666667,02/11/2014,06/10/2014,31/10/2014,11/10/2014,-4.866666667,22/09/2014,20/11/2014
935,2014,R,3,CA2753,CA2758,NA,NA,NA,F,F,no,M,NA,no,NA,NA,MX.WX|OX.BX,2014-R-3,2010,2009,26/09/2014,17/10/2014,NA,NA,Infertile,75934,61939,0,2,21/09/2014,26/09/2014,28/11/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/09/2014,NA,26/09/2014,17/10/2014
936,2014,R,301,CA3057,NA,NA,NA,NA,F,F,no,M,NA,no,NA,NA,MX.WX|BX.RX,2014-R-301,2010,2010,25/09/2014,07/11/2014,NA,NA,Unknown,77482,60767,NA,3,16/10/2014,27/10/2014,03/11/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16/10/2014,NA,25/09/2014,07/11/2014
937,2014,R,302,CA4193,CA4194,NA,NA,NA,F,NA,yes,M,NA,yes,NA,NA,GX.MX|YX.WX,2014-R-302,2014,2014,NA,NA,12/11/2014,12/11/2014,Abandoned,76459,61637,0,2,02/11/2014,28/10/2014,01/12/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/11/2014,NA,12/11/2014,12/11/2014
938,2014,R,303,CA4209,CA4025,NA,NA,NA,F,NA,yes,M,NA,yes,NA,NA,MX.BX|YX.LX,2014-R-303,2014,2014,NA,NA,30/10/2014,30/10/2014,Infertile,77607,60807,0,3,22/10/2014,30/10/2014,26/11/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/10/2014,NA,30/10/2014,30/10/2014
939,2014,R,305,CA1080,CA2693,XX.XX|XX.XX,CA4029,CA4030,F,F,no,M,M,no,Unringed chick was found dead on nest,NA,MX.OX|LX.GX,2014-R-305,2008,2008,NA,NA,NA,NA,HATCH,76520,61104,3,3,19/10/2014,30/10/2014,14/11/2014,0,4,14/11/2014,03/12/2014,NA,NA,NA,14/11/2014,03/12/2014,15/11/2014,29/11/2014,NA,NA,NA,NA,14/11/2014,6.3,18.6,6.37,14/11/2014,7.2,21,5.76,21,14/11/2014,4.088888889,14/11/2014,15/10/2014,09/11/2014,19/10/2014,-3.088888889,14/11/2014,03/12/2014
940,2014,R,4,CA1637,CA3761,CA4108,CA4109,NA,F,F,yes,M,NA,no,NA,NA,BX.MX|RX.GX,2014-R-4,2009,2009,26/09/2014,26/09/2014,10/10/2014,10/10/2014,HATCH,76542,61604,2,2,21/09/2014,29/09/2014,10/10/2014,1,17,10/10/2014,22/11/2014,NA,NA,NA,10/10/2014,22/11/2014,22/11/2014,NA,10/10/2014,7.1,18.6,6.04,10/10/2014,5.9,18,6.22,NA,NA,NA,NA,18.6,10/10/2014,-1.244444444,10/10/2014,15/09/2014,10/10/2014,21/09/2014,-6,26/09/2014,22/11/2014
941,2014,R,8,CA3082,CA1676,CA4191,CA4192,CA4196,F,F,no,M,M,no,"CA3082 marked as male in captures, molecularly sexed as F",NA,MX.WX|OX.WX,2014-R-8,2010,2010,10/09/2014,16/11/2014,NA,NA,HATCH,78636,60509,3,3,20/10/2014,10/11/2014,14/11/2014,0,6,14/11/2014,29/11/2014,NA,NA,NA,12/11/2014,29/11/2014,18/11/2014,21/11/2014,12/11/2014,7.4,20.5,6.65,12/11/2014,6.7,19.2,6.88,14/11/2014,6.7,19.8,6.94,20.5,12/11/2014,2.977777778,12/11/2014,15/10/2014,09/11/2014,20/10/2014,-4.977777778,10/09/2014,29/11/2014
942,2014,S,-1,CA4102,CA2773,CA4103,CA4104,NA,F,NA,yes,M,NA,yes,See comments in S3. CA4104 died after manipulation,NA,WX.MX|YX.BX,2014-S--1,2014,2014,17/10/2014,17/10/2014,07/10/2014,07/10/2014,NA,NA,NA,NA,NA,NA,NA,NA,0,1,07/10/2014,07/10/2014,NA,NA,NA,07/10/2014,07/10/2014,07/10/2014,NA,07/10/2014,6.6,18.1,6.13,07/10/2014,6.2,18.8,6.26,NA,NA,NA,NA,18.8,07/10/2014,-0.8,07/10/2014,12/09/2014,07/10/2014,12/09/2014,NA,07/10/2014,17/10/2014
943,2014,S,-10,CA1662,XX.XX|XX.XX,CA4189,CA4026,NA,F,NA,no,M,NA,no,NA,NA,MX.GX|OX.BX,2014-S--10,2013,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,11/11/2014,15/11/2014,NA,NA,NA,11/11/2014,15/11/2014,15/11/2014,NA,11/11/2014,7.7,20.3,5.76,11/11/2014,7.9,20.2,5.69,NA,NA,NA,NA,20.3,11/11/2014,2.533333333,11/11/2014,14/10/2014,08/11/2014,14/10/2014,NA,11/11/2014,15/11/2014
944,2014,S,-12,CA2712,CA3861,CA3899,CA4301,NA,F,F,no,M,NA,no,NA,NA,OX.MX|BX.RX,2014-S--12,2010,2009,17/09/2014,15/10/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,22/11/2014,22/11/2014,NA,NA,NA,22/11/2014,22/11/2014,22/11/2014,NA,22/11/2014,7.1,20.6,6.6,22/11/2014,7,20.3,6.62,NA,NA,NA,NA,20.6,22/11/2014,3.2,22/11/2014,24/10/2014,18/11/2014,24/10/2014,NA,17/09/2014,22/11/2014
945,2014,S,-2,CA4126,CA3015,CA4127,CA4128,NA,F,NA,yes,M,M,yes,NA,NA,MX.LX|GX.WX,2014-S--2,2014,2014,NA,NA,18/10/2014,18/10/2014,NA,NA,NA,NA,NA,NA,NA,NA,3,12,18/10/2014,22/11/2014,24/11/2014,22/11/2014,24/11/2014,18/10/2014,29/11/2014,24/11/2014,29/11/2014,18/10/2014,7.6,21.1,6.31,18/10/2014,6.5,20.6,6.16,NA,NA,NA,NA,21.1,18/10/2014,4.311111111,18/10/2014,18/09/2014,13/10/2014,18/09/2014,NA,18/10/2014,22/11/2014
946,2014,S,-201,CA3190,CA2626,CA4009,CA4125,NA,F,NA,no,M,M,no,NA,NA,RX.MX|LX.BX,2014-S--201,2012,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,18/10/2014,17/11/2014,NA,NA,NA,18/10/2014,17/11/2014,17/11/2014,NA,18/10/2014,7.8,21.3,5.76,18/10/2014,8.1,22.2,6.64,NA,NA,NA,NA,22.2,18/10/2014,6.755555556,18/10/2014,16/09/2014,11/10/2014,16/09/2014,NA,18/10/2014,17/11/2014
947,2014,S,-202,CA3016,CA2704,CA4139,CA4140,NA,F,NA,yes,M,M,yes,NA,NA,OX.MX|YX.WX,2014-S--202,2009,2009,NA,NA,30/10/2014,30/10/2014,NA,NA,NA,NA,NA,NA,NA,NA,0,1,30/10/2014,30/10/2014,NA,NA,NA,30/10/2014,30/10/2014,30/10/2014,NA,30/10/2014,7.8,19.9,5.21,30/10/2014,8,20.2,4.89,NA,NA,NA,NA,20.2,30/10/2014,2.311111111,30/10/2014,02/10/2014,27/10/2014,02/10/2014,NA,30/10/2014,30/10/2014
948,2014,S,-203,CA4022,CA4019,CA4020,CA4021,NA,F,NA,yes,M,NA,yes,NA,NA,LX.MX|WX.BX,2014-S--203,2014,2014,NA,NA,01/11/2014,01/11/2014,NA,NA,NA,NA,NA,NA,NA,NA,0,1,01/11/2014,01/11/2014,NA,NA,NA,01/11/2014,01/11/2014,01/11/2014,NA,01/11/2014,7.8,20.5,5.03,01/11/2014,7.7,22,5.39,NA,NA,NA,NA,22,01/11/2014,6.311111111,01/11/2014,30/09/2014,25/10/2014,30/09/2014,NA,01/11/2014,01/11/2014
949,2014,S,-205,CA2783,CA4077,CA3895,CA3896,NA,F,NA,no,M,NA,no,"CA2783 looked as female, but on the only previous capture in 2013 it was sexed as male. Adults never got into the trap. ",NA,WX.MX|GX.BX,2014-S--205,2013,2013,13/10/2014,04/11/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,15/11/2014,15/11/2014,15/11/2014,NA,15/11/2014,7.6,21.5,6.46,15/11/2014,7.4,20.3,6.51,NA,NA,NA,NA,21.5,15/11/2014,5.2,15/11/2014,15/10/2014,09/11/2014,15/10/2014,NA,13/10/2014,04/11/2014
950,2014,S,-3,CA3665,CA3753,CA4011,NA,NA,F,NA,yes,M,NA,yes,NA,NA,OX.MX|WX.RX,2014-S--3,2012,2012,12/09/2014,24/10/2014,24/10/2014,24/10/2014,NA,NA,NA,NA,NA,NA,NA,NA,0,6,24/10/2014,29/11/2014,NA,NA,NA,24/10/2014,29/11/2014,29/11/2014,NA,24/10/2014,7.5,21.3,6.45,NA,NA,NA,NA,NA,NA,NA,NA,21.3,24/10/2014,4.755555556,24/10/2014,24/09/2014,19/10/2014,24/09/2014,NA,12/09/2014,29/11/2014
951,2014,S,-4,CA3083,CA3616,CA4016,CA4135,NA,F,F,no,M,NA,no,NA,NA,MX.WX|OX.YX,2014-S--4,2010,2010,12/09/2014,30/10/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,27/10/2014,13/11/2014,NA,NA,NA,27/10/2014,13/11/2014,13/11/2014,NA,30/10/2014,8,21.3,6.09,27/10/2014,7.5,20.4,6.64,NA,NA,NA,NA,21.3,30/10/2014,4.755555556,30/10/2014,30/09/2014,25/10/2014,30/09/2014,NA,12/09/2014,13/11/2014
952,2014,S,-6,CA3807,CA3838,CA4155,CA4156,CA4163,F,NA,no,M,NA,no,NA,NA,MX.BX|RX.OX,2014-S--6,2013,2013,12/09/2014,12/11/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,03/11/2014,03/12/2014,NA,NA,NA,03/11/2014,03/12/2014,03/12/2014,NA,03/11/2014,6.8,19.7,6.23,03/11/2014,7.2,20.1,6.02,03/11/2014,8,21.2,6.04,21.2,03/11/2014,4.533333333,03/11/2014,04/10/2014,29/10/2014,04/10/2014,NA,12/09/2014,03/12/2014
953,2014,S,-7,CA4157,XX.XX|XX.XX,CA4158,CA4159,NA,F,NA,yes,M,NA,no,NA,NA,GX.MX|YX.OX,2014-S--7,2014,2014,NA,NA,03/11/2014,03/11/2014,NA,NA,NA,NA,NA,NA,NA,NA,0,7,03/11/2014,29/11/2014,NA,NA,NA,03/11/2014,29/11/2014,22/11/2014,29/11/2014,03/11/2014,9,21.4,6.32,03/11/2014,9.1,23.3,6.86,NA,NA,NA,NA,23.3,03/11/2014,9.2,03/11/2014,29/09/2014,24/10/2014,29/09/2014,NA,03/11/2014,29/11/2014
954,2014,S,-8,CA4167,CA4166,CA4168,NA,NA,F,NA,yes,M,NA,yes,NA,NA,GX.MX|RX.RX,2014-S--8,2014,2014,NA,NA,05/11/2014,05/11/2014,NA,NA,NA,NA,NA,NA,NA,NA,1,3,05/11/2014,12/11/2014,NA,NA,NA,05/11/2014,24/11/2014,05/11/2014,12/11/2014,05/11/2014,7.6,20.4,6.25,NA,NA,NA,NA,NA,NA,NA,NA,20.4,05/11/2014,2.755555556,05/11/2014,08/10/2014,02/11/2014,08/10/2014,NA,05/11/2014,12/11/2014
955,2014,S,10,CA1104,CA3065,CA4143,NA,NA,F,F,no,M,M,no,NA,NA,MX.OX|GX.OX,2014-S-10,2007,2007,07/10/2014,08/10/2014,NA,NA,HATCH,77007,60306,1,1,06/10/2014,07/10/2014,31/10/2014,0,3,01/11/2014,24/11/2014,NA,NA,NA,31/10/2014,24/11/2014,04/11/2014,24/11/2014,31/10/2014,7.1,18.4,6.67,NA,NA,NA,NA,NA,NA,NA,NA,18.4,31/10/2014,-1.688888889,31/10/2014,06/10/2014,31/10/2014,06/10/2014,0,07/10/2014,24/11/2014
956,2014,S,101,CA3450,CA3500,NA,NA,NA,F,F,yes,M,M,yes,NA,NA,MX.YX|RX.GX,2014-S-101,2010,2010,09/09/2014,10/10/2014,30/09/2014,30/09/2014,Predated by cat,75484,61446,0,3,20/09/2014,22/09/2014,02/10/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20/09/2014,NA,09/09/2014,10/10/2014
957,2014,S,102,CA2721,CA1136,NA,NA,NA,F,F,yes,M,F,no,"CA1136 was molecularly sexed as Female however in the field it was always sexed as Male, CA2721 molecularly sexed as female",sex needs to be checked (CCI 2015),MX.WX|BX.GX,2014-S-102,2010,2009,12/09/2014,19/11/2014,NA,NA,Disappeared,76083,60847,0,2,05/10/2014,06/10/2014,03/11/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/10/2014,NA,12/09/2014,19/11/2014
958,2014,S,103,CA2762,CA3445,CA4131,NA,NA,F,NA,no,M,M,yes,NA,NA,MX.BX|LX.WX,2014-S-103,2012,2012,15/09/2014,29/09/2014,NA,NA,HATCH,75431,61373,1,3,02/10/2014,10/10/2014,24/10/2014,1,3,28/10/2014,21/11/2014,NA,NA,NA,24/10/2014,21/11/2014,21/11/2014,NA,24/10/2014,6.1,18.3,5.96,NA,NA,NA,NA,NA,NA,NA,NA,18.3,24/10/2014,-1.911111111,24/10/2014,29/09/2014,24/10/2014,02/10/2014,-3,15/09/2014,21/11/2014
959,2014,S,104,CA3889,CA3034,CA4115,CA4116,CA4117,F,NA,yes,M,NA,yes,NA,NA,LX.MX|BX.BX,2014-S-104,2014,2014,20/10/2014,03/11/2014,11/10/2014,11/10/2014,HATCH,75508,61921,3,3,19/09/2014,11/10/2014,13/10/2014,2,10,17/10/2014,28/11/2014,29/11/2014,NA,NA,14/10/2014,29/11/2014,29/11/2014,NA,13/10/2014,7.2,19.8,6.86,13/10/2014,6.2,8.8,7.13,14/10/2014,8.1,21,6.43,21,14/10/2014,4.088888889,14/10/2014,14/09/2014,09/10/2014,19/09/2014,-4.088888889,11/10/2014,28/11/2014
960,2014,S,105,CA3434,CA4088,CA4172,CA4173,CA4174,F,F,no,M,NA,yes,NA,NA,MX.YX|OX.GX,2014-S-105,2010,2010,18/09/2014,18/09/2014,NA,NA,HATCH,75484,61890,3,3,12/10/2014,14/10/2014,07/11/2014,1,5,10/11/2014,20/11/2014,21/11/2014,NA,NA,06/11/2014,21/11/2014,10/11/2014,15/11/2014,06/11/2014,6.9,19.8,6.4,07/11/2014,6.4,18.9,6.69,07/11/2014,7.1,18.7,6.65,19.8,06/11/2014,1.422222222,06/11/2014,10/10/2014,04/11/2014,12/10/2014,-1.422222222,18/09/2014,20/11/2014
961,2014,S,11,CA3458,CA3058,CA4123,NA,NA,F,F,no,M,M,no,NA,NA,MX.YX|RX.YX,2014-S-11,2010,2010,16/09/2014,08/10/2014,NA,NA,HATCH,77114,60279,1,1,03/10/2014,08/10/2014,15/10/2014,1,7,15/10/2014,24/11/2014,NA,NA,NA,15/10/2014,24/11/2014,24/11/2014,NA,15/10/2014,7,19,6.95,NA,NA,NA,NA,NA,NA,NA,NA,19,15/10/2014,-0.355555556,15/10/2014,20/09/2014,15/10/2014,03/10/2014,-13,16/09/2014,24/11/2014
962,2014,S,12,CA1693,CA3145,CA4024,CA4160,NA,F,NA,no,M,NA,no,NA,NA,MX.WX|YX.WX,2014-S-12,2010,2009,26/09/2014,13/10/2014,NA,NA,HATCH,75997,61013,2,2,05/10/2014,13/10/2014,03/11/2014,0,6,03/11/2014,03/12/2014,NA,NA,NA,03/11/2014,03/12/2014,22/11/2014,03/12/2014,07/11/2014,7.2,20.2,6.4,03/11/2014,6.9,19,6.21,NA,NA,NA,NA,20.2,07/11/2014,2.311111111,07/11/2014,10/10/2014,04/11/2014,05/10/2014,5.688888889,26/09/2014,03/12/2014
963,2014,S,13,CA1092,CA1624,CA4153,NA,NA,F,F,no,M,M,no,NA,NA,MX.OX|LX.WX,2014-S-13,2008,2008,12/09/2014,26/09/2014,NA,NA,HATCH,75941,60940,1,2,08/10/2014,13/10/2014,03/11/2014,2,7,02/11/2014,03/12/2014,NA,05/11/2014,07/11/2014,02/11/2014,03/12/2014,15/11/2014,21/11/2014,02/11/2014,7.1,19.9,6.65,NA,NA,NA,NA,NA,NA,NA,NA,19.9,02/11/2014,1.644444444,02/11/2014,06/10/2014,31/10/2014,08/10/2014,-1.644444444,12/09/2014,03/12/2014
964,2014,S,14,CA2764,CA3757,CA4031,CA3898,NA,F,NA,no,M,NA,no,NA,NA,MX.BX|OX.BX,2014-S-14,2012,2012,15/09/2014,18/09/2014,NA,NA,HATCH,76679,60453,2,2,19/10/2014,16/10/2014,16/11/2014,0,5,18/11/2014,29/11/2014,NA,NA,NA,14/11/2014,29/11/2014,22/11/2014,26/11/2014,14/11/2014,6.3,19.3,6.53,16/11/2014,6.2,19.6,6.87,NA,NA,NA,NA,19.6,16/11/2014,0.977777778,16/11/2014,21/10/2014,15/11/2014,19/10/2014,2.022222222,15/09/2014,29/11/2014
965,2014,S,15,CA2629,NA,NA,NA,NA,F,F,no,M,NA,no,NA,NA,MX.RX|WX.WX,2014-S-15,2008,2008,18/11/2014,18/11/2014,NA,NA,Trampled by cows,76550,60530,0,2,12/10/2014,20/10/2014,23/10/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/10/2014,NA,18/11/2014,18/11/2014
966,2014,S,16,CA3425,CA3440,CA4185,CA4188,NA,F,F,no,M,M,no,NA,NA,MX.YX|LX.BX,2014-S-16,2010,2010,12/09/2014,29/10/2014,NA,NA,HATCH,77171,60247,2,3,09/10/2014,29/10/2014,11/11/2014,NA,0,NA,NA,NA,NA,NA,10/11/2014,11/11/2014,11/11/2014,NA,10/11/2014,7.1,19.8,6.67,11/11/2014,6.8,18.9,6.46,NA,NA,NA,NA,19.8,10/11/2014,1.422222222,10/11/2014,14/10/2014,08/11/2014,09/10/2014,5.577777778,12/09/2014,29/10/2014
967,2014,S,18,CA1058,NA,NA,NA,NA,F,F,no,M,NA,no,Male MR|BR seen close to female and nest but never seen incubating nest,NA,MX.RX|BX.OX,2014-S-18,2007,2007,10/09/2014,07/11/2014,NA,NA,Disappeared,76494,60506,0,3,31/10/2014,08/11/2014,26/11/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31/10/2014,NA,10/09/2014,07/11/2014
968,2014,S,19,CA3793,CA3760,NA,NA,NA,F,NA,no,M,NA,no,NA,NA,YX.MX|OX.BX,2014-S-19,2012,2012,16/09/2014,05/11/2014,NA,NA,Disappeared,76037,60958,0,2,05/11/2014,10/11/2014,15/11/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/11/2014,NA,16/09/2014,05/11/2014
969,2014,S,20,CA3041,CA3433,NA,NA,NA,F,NA,no,M,M,no,NA,NA,MX.BX|RX.RX,2014-S-20,2009,2009,NA,NA,NA,NA,Unknown,77968,60155,NA,1,18/11/2014,28/11/2014,05/12/2014,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18/11/2014,NA,NA,NA
970,2014,S,201,CA4006,CA2711,CA4007,CA4124,NA,F,NA,yes,M,M,yes,NA,NA,LX.MX|OX.GX,2014-S-201,2014,2014,NA,NA,13/10/2014,13/10/2014,HATCH,75807,60724,2,2,24/09/2014,29/09/2014,16/10/2014,0,3,16/10/2014,20/11/2014,NA,NA,NA,15/10/2014,20/11/2014,11/11/2014,20/11/2014,16/10/2014,6.2,18.7,6.68,15/10/2014,6.7,18.7,6.76,NA,NA,NA,NA,18.7,16/10/2014,-1.022222222,16/10/2014,21/09/2014,16/10/2014,24/09/2014,-3,13/10/2014,20/11/2014
